LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100000, units = metal

125 atoms
4 atom types

0 8.496 xlo xhi
0 8.01 ylo yhi
0 29.014999 zlo zhi

Masses

1 55.845
2 15.999
3 1.008
4 35.45

Atoms # atomic

1 1 0.23856768 7.8422706 0.04178159856 0 0 0
2 1 0.22208544 1.8629658 2.03017948003 0 0 0
3 1 0.18886608 7.9227711 4.02205916138 0 0 0
4 1 0.12514608 1.911186 6.25128153455 0 0 0
5 1 1.57617792 1.7914365 0.04265204853 0 0 0
6 1 1.61627904 7.9247736 2.0426559296 0 0 0
7 1 1.5862032 1.8600021 4.1723568562 0 0 0
8 1 1.56691728 7.7692995 5.98724504365 0 0 0
9 1 3.17215152 7.9201278 0.05280729818 0 0 0
10 1 2.98201104 1.8854739 2.002034931 0 0 0
11 1 3.07708128 7.8237675 4.12245105792 0 0 0
12 1 3.03273216 1.7923176 6.03628039196 0 0 0
13 1 4.46430816 1.8800271 0.01537794947 0 0 0
14 1 4.4013528 7.8627762 2.04613772948 0 0 0
15 1 4.360572 1.8642474 4.01509556162 0 0 0
16 1 4.49370432 7.892253 6.20804918604 0 0 0
17 1 5.90964768 7.8604533 0.05773984801 0 0 0
18 1 5.85765216 1.8601623 1.99071908139 0 0 0
19 1 5.82052464 7.9418349 4.05571656022 0 0 0
20 1 5.86759248 1.8531135 5.93414759548 0 0 0
21 1 7.33943952 1.788633 0.10010174655 0 0 0
22 1 7.31012832 7.7951718 2.01190003066 0 0 0
23 1 7.34785056 1.8247581 4.03453561095 0 0 0
24 1 7.3498896 7.8216048 5.92254159588 0 0 0
25 1 0.26227152 3.8262168 0.09516919672 0 0 0
26 1 0.19693728 5.876136 2.00522658089 0 0 0
27 1 0.22786272 3.875238 4.13550780747 0 0 0
28 1 0.25199136 5.7711249 6.00784569294 0 0 0
29 1 1.64159712 5.9299632 0.10996684621 0 0 0
30 1 1.62265104 3.8935008 2.03424157989 0 0 0
31 1 1.57065552 5.9297229 4.03743711085 0 0 0
32 1 1.5917256 3.7947375 6.14015408838 0 0 0
33 1 3.09118464 3.8891754 0.09836084661 0 0 0
34 1 3.03952896 5.87133 2.00464628091 0 0 0
35 1 2.97368496 3.8371104 4.03482576094 0 0 0
36 1 3.05312256 5.7861036 5.96142169454 0 0 0
37 1 4.50024624 5.862519 0.0493254983 0 0 0
38 1 4.451904 3.8814057 1.99681223118 0 0 0
39 1 4.49633808 5.8520259 3.95445421371 0 0 0
40 1 4.49039088 3.7760742 6.02583499232 0 0 0
41 1 5.90820336 3.8499264 0.06528374775 0 0 0
42 1 5.85960624 5.8249521 1.95822228251 0 0 0
43 1 5.89775328 3.8575359 4.03540606092 0 0 0
44 1 5.85850176 5.7218634 5.89671824677 0 0 0
45 1 7.32414672 5.7579885 0.03946039864 0 0 0
46 1 7.3078344 3.9066372 2.06528762882 0 0 0
47 1 7.27546464 5.9050521 3.95967691353 0 0 0
48 1 7.2092808 3.7932156 6.04237354175 0 0 0
125 4 2.526686429790669 5.01139679383306 9.94223493643232 0 1 0
65 2 2.236932138817361 1.919081863176456 9.273283190864946 1 1 0
71 2 4.197022589573186 7.725683331408411 8.64794308747111 -1 0 0
119 3 3.415703277053505 0.26671632806503287 8.837918585866472 -1 1 0
86 3 0.007634512410616199 0.2171579877060859 9.448499085687285 1 1 0
118 3 3.8285540659570216 6.832776613093188 8.806890778068034 -1 0 0
55 2 0.17882981537025666 0.7165055216924358 10.286518271383152 1 1 0
106 3 2.134647011583795 2.0393220709305937 8.292694841127611 1 1 0
107 3 2.2038875581052997 2.8755446616284144 9.488799424089907 1 1 0
100 3 6.9401546009866015 2.5090387264846292 8.16899797445599 1 0 0
92 3 5.235454886980169 2.505000551628576 12.770540254830356 1 0 0
101 3 5.535342382924306 3.2109306315069337 8.36629858240253 1 0 0
121 3 4.644696950725342 4.9100601075699215 10.584557907056661 1 0 0
62 2 6.337853587889555 3.0388138615207647 8.868142257903944 1 0 0
